Datetime,Mission ID,Mission,Mission Attempt,Doll Type,Doll Name,Doll Rarity,Doll Core,Equip Type,Equip Name,Equip Rarity
2024-05-28 15:02:44,128,Old Friend,631,SMG,MP40,2,0,,,
2024-05-28 15:03:16,128,Old Friend,631,HG,P08,3,1,,,
2024-05-28 15:03:43,128,Old Friend,631,SMG,m45,2,0,,,
2024-05-28 15:04:14,128,Old Friend,631,RF,G43,2,0,,,
2024-05-28 15:04:31,128,Old Friend,631,MG,M60,4,3,,,
2024-05-28 15:34:45,128,Old Friend,632,MG,Bren,3,1,,,
2024-05-28 15:35:13,128,Old Friend,632,AR,L85A1,2,0,,,
2024-05-28 15:36:04,128,Old Friend,632,RF,SVT-38,2,0,,,
2024-05-28 15:36:34,128,Old Friend,632,RF,SVT-38,2,0,,,
2024-05-28 15:36:50,128,Old Friend,632,SMG,m45,2,0,,,
2024-05-28 15:42:16,128,Old Friend,633,HG,MP-446,2,0,,,
2024-05-28 15:42:41,128,Old Friend,633,SMG,m45,2,0,,,
2024-05-28 15:43:33,128,Old Friend,633,RF,G43,2,0,,,
2024-05-28 15:44:04,128,Old Friend,633,RF,VM59,2,0,,,
2024-05-28 15:44:20,128,Old Friend,633,RF,VM59,2,0,,,
2024-05-28 15:49:30,128,Old Friend,634,HG,PPK,2,0,,,
2024-05-28 15:49:58,128,Old Friend,634,RF,SVT-38,2,0,,,
2024-05-28 15:50:52,128,Old Friend,634,MG,FG42,2,0,,,
2024-05-28 15:51:21,128,Old Friend,634,HG,Gr USPCompact,2,0,,,
2024-05-28 15:51:39,128,Old Friend,634,AR,Type63,2,0,,,
2024-05-28 15:54:04,128,Old Friend,635,HG,PPK,2,0,,,
2024-05-28 15:54:33,128,Old Friend,635,SMG,IDW,2,0,,,
2024-05-28 15:55:02,128,Old Friend,635,AR,SIG-510,2,0,,,
2024-05-28 15:55:35,128,Old Friend,635,RF,VM59,2,0,,,
2024-05-28 15:56:07,128,Old Friend,635,MG,DP28,2,0,,,
2024-05-28 15:56:25,128,Old Friend,635,AR,Type63,2,0,,,
2024-05-28 17:06:09,11518,Ceaseless Mockery EX,98,SMG,PP-2000,2,0,,,
2024-05-28 17:06:46,11518,Ceaseless Mockery EX,98,RF,SKS,2,0,,,
2024-05-28 17:07:20,11518,Ceaseless Mockery EX,98,SMG,Type64,2,0,,,
2024-05-28 17:07:54,11518,Ceaseless Mockery EX,98,MG,MG34,2,0,,,
2024-05-28 17:07:54,11518,Ceaseless Mockery EX,98,RF,SKS,2,0,,,
2024-05-28 17:09:41,11518,Ceaseless Mockery EX,99,HG,FF FNP9,2,0,,,
2024-05-28 17:10:16,11518,Ceaseless Mockery EX,99,MG,AAT-52,2,0,,,
2024-05-28 17:10:52,11518,Ceaseless Mockery EX,99,HG,Bren Ten,2,0,,,
2024-05-28 17:11:30,11518,Ceaseless Mockery EX,99,HG,P38,2,0,,,
2024-05-28 17:11:30,11518,Ceaseless Mockery EX,99,SMG,M38,2,0,,,
2024-05-28 17:12:53,11518,Ceaseless Mockery EX,100,RF,SKS,2,0,,,
2024-05-28 17:13:31,11518,Ceaseless Mockery EX,100,SMG,Type64,2,0,,,
2024-05-28 17:14:06,11518,Ceaseless Mockery EX,100,SMG,PP-2000,2,0,,,
2024-05-28 17:14:43,11518,Ceaseless Mockery EX,100,MG,MG34,2,0,,,
2024-05-28 17:14:43,11518,Ceaseless Mockery EX,100,HG,Bren Ten,2,0,,,
2024-05-28 17:29:26,128,Old Friend,636,RF,SVT-38,2,0,,,
2024-05-28 17:29:54,128,Old Friend,636,HG,M1895,2,0,,,
2024-05-28 17:30:46,128,Old Friend,636,HG,M1895,2,0,,,
2024-05-28 17:31:15,128,Old Friend,636,AR,Type63,2,0,,,
2024-05-28 17:31:31,128,Old Friend,636,SMG,Type64,2,0,,,
2024-05-28 17:32:57,128,Old Friend,637,SMG,IDW,2,0,,,
2024-05-28 17:33:24,128,Old Friend,637,SMG,PPSh-41,2,0,,,
2024-05-28 17:33:53,128,Old Friend,637,SMG,m45,2,0,,,
2024-05-28 17:34:21,128,Old Friend,637,RF,G43,2,0,,,
2024-05-28 17:34:52,128,Old Friend,637,HG,Gr USPCompact,2,0,,,
2024-05-28 17:35:08,128,Old Friend,637,HG,PPK,2,0,,,
2024-05-28 17:36:50,128,Old Friend,638,AR,L85A1,2,0,,,
2024-05-28 17:37:17,128,Old Friend,638,RF,SVT-38,2,0,,,
2024-05-28 17:37:45,128,Old Friend,638,SMG,m45,2,0,,,
2024-05-28 17:38:13,128,Old Friend,638,SMG,IDW,2,0,,,
2024-05-28 17:38:44,128,Old Friend,638,SMG,MP40,2,0,,,
2024-05-28 17:38:56,128,Old Friend,638,MG,Bren,3,1,,,
2024-05-28 17:44:31,128,Old Friend,639,MG,Bren,3,1,,,
2024-05-28 17:45:23,128,Old Friend,639,RF,G43,2,0,,,
2024-05-28 17:45:53,128,Old Friend,639,HG,M1895,2,0,,,
2024-05-28 17:46:09,128,Old Friend,639,MG,FG42,2,0,,,
2024-05-28 17:48:13,128,Old Friend,640,AR,SIG-510,2,0,,,
2024-05-28 17:48:41,128,Old Friend,640,SMG,MP40,2,0,,,
2024-05-28 17:49:10,128,Old Friend,640,MG,Bren,3,1,,,
2024-05-28 17:49:40,128,Old Friend,640,HG,PPK,2,0,,,
2024-05-28 17:49:57,128,Old Friend,640,RF,VM59,2,0,,,
2024-05-28 17:51:20,128,Old Friend,641,AR,L85A1,2,0,,,
2024-05-28 17:51:47,128,Old Friend,641,RF,SVT-38,2,0,,,
2024-05-28 17:52:40,128,Old Friend,641,MG,DP28,2,0,,,
2024-05-28 17:53:11,128,Old Friend,641,SMG,m45,2,0,,,
2024-05-28 17:53:27,128,Old Friend,641,SMG,IDW,2,0,,,
2024-05-28 18:17:08,128,Old Friend,642,SMG,IDW,2,0,,,
2024-05-28 18:17:36,128,Old Friend,642,RF,SV-98,3,1,,,
2024-05-28 18:18:29,128,Old Friend,642,SMG,m45,2,0,,,
2024-05-28 18:19:00,128,Old Friend,642,SMG,MP40,2,0,,,
2024-05-28 18:19:15,128,Old Friend,642,HG,MP-446,2,0,,,
2024-05-28 18:24:23,128,Old Friend,643,RF,G43,2,0,,,
2024-05-28 18:24:49,128,Old Friend,643,SMG,Type64,2,0,,,
2024-05-28 18:25:19,128,Old Friend,643,SMG,IDW,2,0,,,
2024-05-28 18:25:46,128,Old Friend,643,SMG,PPSh-41,2,0,,,
2024-05-28 18:26:14,128,Old Friend,643,RF,G43,2,0,,,
2024-05-28 18:26:30,128,Old Friend,643,SMG,IDW,2,0,,,
2024-05-28 18:27:56,128,Old Friend,644,SMG,PPSh-41,2,0,,,
2024-05-28 18:28:23,128,Old Friend,644,SMG,PPS-43,3,1,,,
2024-05-28 18:28:50,128,Old Friend,644,RF,SVT-38,2,0,,,
2024-05-28 18:29:19,128,Old Friend,644,HG,PPK,2,0,,,
2024-05-28 18:29:44,128,Old Friend,644,HG,Gr USPCompact,2,0,,,
2024-05-28 18:29:59,128,Old Friend,644,SMG,m45,2,0,,,
2024-05-28 18:32:49,128,Old Friend,645,RF,VM59,2,0,,,
2024-05-28 18:33:17,128,Old Friend,645,MG,FG42,2,0,,,
2024-05-28 18:33:53,128,Old Friend,645,SMG,MP40,2,0,,,
2024-05-28 18:34:29,128,Old Friend,645,RF,SVT-38,2,0,,,
2024-05-28 18:35:16,128,Old Friend,645,AR,L85A1,2,0,,,
2024-05-28 18:35:35,128,Old Friend,645,RF,VM59,2,0,,,
2024-05-28 19:03:49,10525,Ghost Sisters  ∞,2,MG,MG34,2,0,,,
2024-05-28 19:04:45,10525,Ghost Sisters  ∞,2,SMG,PP-2000,2,0,,,
2024-05-28 19:11:33,10525,Ghost Sisters  ∞,3,AR,Galil,2,0,,,
2024-05-28 19:13:30,10525,Ghost Sisters  ∞,3,AR,Gr G3,2,0,,,
2024-05-28 19:15:22,10525,Ghost Sisters  ∞,3,MG,AAT-52,2,0,,,
2024-05-28 19:15:50,10525,Ghost Sisters  ∞,3,HG,Bren Ten,2,0,,,
2024-05-28 19:16:12,10525,Ghost Sisters  ∞,3,RF,M14,3,1,,,
2024-05-28 19:18:53,10525,Ghost Sisters  ∞,4,AR,FF F2000,2,0,,,
2024-05-28 19:20:22,10525,Ghost Sisters  ∞,4,AR,Galil,2,0,,,
2024-05-28 19:20:53,10525,Ghost Sisters  ∞,4,AR,Galil,2,0,,,
2024-05-28 19:24:55,10525,Ghost Sisters  ∞,5,AR,Galil,2,0,,,
2024-05-28 19:25:46,10525,Ghost Sisters  ∞,5,AR,FF F2000,2,0,,,
2024-05-28 19:26:09,10525,Ghost Sisters  ∞,5,AR,Galil,2,0,,,
2024-05-28 19:27:05,10525,Ghost Sisters  ∞,5,SMG,M3,2,0,,,
2024-05-28 19:27:25,10525,Ghost Sisters  ∞,5,MG,AAT-52,2,0,,,
2024-05-28 19:30:05,10525,Ghost Sisters  ∞,6,MG,MG42,3,1,,,
2024-05-28 19:30:57,10525,Ghost Sisters  ∞,6,HG,P38,2,0,,,
2024-05-28 19:31:25,10525,Ghost Sisters  ∞,6,MG,LWMMG,2,0,,,
2024-05-28 19:31:51,10525,Ghost Sisters  ∞,6,MG,LWMMG,2,0,,,
2024-05-28 19:32:19,10525,Ghost Sisters  ∞,6,HG,P38,2,0,,,
2024-05-28 19:32:34,10525,Ghost Sisters  ∞,6,MG,AAT-52,2,0,,,
2024-05-28 19:34:27,10525,Ghost Sisters  ∞,7,HG,M1911,2,0,,,
2024-05-28 19:34:59,10525,Ghost Sisters  ∞,7,HG,P38,2,0,,,
2024-05-28 19:35:48,10525,Ghost Sisters  ∞,7,HG,M1911,2,0,,,
2024-05-28 19:36:17,10525,Ghost Sisters  ∞,7,AR,FF F2000,2,0,,,
2024-05-28 19:36:51,10525,Ghost Sisters  ∞,7,HG,P38,2,0,,,
2024-05-28 19:37:22,10525,Ghost Sisters  ∞,7,MG,LWMMG,2,0,,,
2024-05-28 19:37:56,10525,Ghost Sisters  ∞,7,HG,Bren Ten,2,0,,,
2024-05-28 19:40:17,10525,Ghost Sisters  ∞,8,MG,LWMMG,2,0,,,
2024-05-28 19:40:42,10525,Ghost Sisters  ∞,8,MG,AAT-52,2,0,,,
2024-05-28 19:41:08,10525,Ghost Sisters  ∞,8,AR,Gr G3,2,0,,,
2024-05-28 19:41:58,10525,Ghost Sisters  ∞,8,RF,SKS,2,0,,,
2024-05-28 19:42:25,10525,Ghost Sisters  ∞,8,SMG,Type64,2,0,,,
2024-05-28 19:42:56,10525,Ghost Sisters  ∞,8,AR,FF F2000,2,0,,,
2024-05-28 19:43:24,10525,Ghost Sisters  ∞,8,SMG,M38,2,0,,,
2024-05-28 19:43:58,10525,Ghost Sisters  ∞,8,SMG,Type64,2,0,,,
2024-05-28 19:44:41,10525,Ghost Sisters  ∞,9,HG,Bren Ten,2,0,,,
2024-05-28 19:46:11,10525,Ghost Sisters  ∞,9,HG,Bren Ten,2,0,,,
2024-05-28 19:47:02,10525,Ghost Sisters  ∞,9,RF,FF FN49,2,0,,,
2024-05-28 19:47:29,10525,Ghost Sisters  ∞,9,SMG,Spectre M4,2,0,,,
2024-05-28 19:47:47,10525,Ghost Sisters  ∞,9,MG,MG34,2,0,,,
2024-05-28 19:50:03,10525,Ghost Sisters  ∞,10,HG,FF FNP9,2,0,,,
2024-05-28 19:50:51,10525,Ghost Sisters  ∞,10,RF,SKS,2,0,,,
2024-05-28 19:51:20,10525,Ghost Sisters  ∞,10,SMG,Micro Uzi,3,1,,,
2024-05-28 19:51:52,10525,Ghost Sisters  ∞,10,SMG,Type64,2,0,,,
2024-05-28 19:52:21,10525,Ghost Sisters  ∞,10,RF,FF FN49,2,0,,,
2024-05-28 19:52:41,10525,Ghost Sisters  ∞,10,SMG,Spectre M4,2,0,,,
2024-05-28 19:54:05,10525,Ghost Sisters  ∞,11,SMG,PP-2000,2,0,,,
2024-05-28 19:54:30,10525,Ghost Sisters  ∞,11,SMG,M3,2,0,,,
2024-05-28 19:54:58,10525,Ghost Sisters  ∞,11,MG,MG34,2,0,,,
2024-05-28 19:56:05,10525,Ghost Sisters  ∞,11,SMG,PP-2000,2,0,,,
2024-05-28 19:57:14,10525,Ghost Sisters  ∞,11,AR,FF F2000,2,0,,,
2024-05-28 19:57:48,10525,Ghost Sisters  ∞,11,MG,LWMMG,2,0,,,
2024-05-28 19:58:12,10525,Ghost Sisters  ∞,11,MG,MG34,2,0,,,
2024-05-28 20:01:02,10525,Ghost Sisters  ∞,12,MG,MG34,2,0,,,
2024-05-28 20:01:31,10525,Ghost Sisters  ∞,12,MG,MG34,2,0,,,
2024-05-28 20:02:01,10525,Ghost Sisters  ∞,12,MG,AAT-52,2,0,,,
2024-05-28 20:02:55,10525,Ghost Sisters  ∞,12,SMG,PP-2000,2,0,,,
2024-05-28 20:03:49,10525,Ghost Sisters  ∞,12,HG,Makarov,3,1,,,
2024-05-28 20:04:23,10525,Ghost Sisters  ∞,12,SMG,Type64,2,0,,,
2024-05-28 20:04:42,10525,Ghost Sisters  ∞,12,SMG,M3,2,0,,,
2024-05-28 20:06:14,10525,Ghost Sisters  ∞,13,AR,FF F2000,2,0,,,
2024-05-28 20:07:59,10525,Ghost Sisters  ∞,13,SMG,PP-2000,2,0,,,
2024-05-28 20:24:24,10525,Ghost Sisters  ∞,13,HG,P38,2,0,,,
2024-05-28 20:24:42,10525,Ghost Sisters  ∞,13,SMG,M38,2,0,,,
2024-05-28 20:25:48,10525,Ghost Sisters  ∞,14,RF,SKS,2,0,,,
2024-05-28 20:27:17,10525,Ghost Sisters  ∞,14,MG,LWMMG,2,0,,,
2024-05-28 20:27:43,10525,Ghost Sisters  ∞,14,RF,FF FN49,2,0,,,
2024-05-28 20:28:11,10525,Ghost Sisters  ∞,14,HG,P38,2,0,,,
2024-05-28 20:28:36,10525,Ghost Sisters  ∞,14,HG,P38,2,0,,,
2024-05-28 20:29:09,10525,Ghost Sisters  ∞,14,SMG,PP-2000,2,0,,,
2024-05-28 20:31:00,10525,Ghost Sisters  ∞,15,SMG,Spectre M4,2,0,,,
2024-05-28 20:32:26,10525,Ghost Sisters  ∞,15,MG,AAT-52,2,0,,,
2024-05-28 20:32:50,10525,Ghost Sisters  ∞,15,SMG,PP-2000,2,0,,,
2024-05-28 20:33:43,10525,Ghost Sisters  ∞,15,AR,Galil,2,0,,,
2024-05-28 20:33:55,10525,Ghost Sisters  ∞,15,RF,FF FN49,2,0,,,
2024-05-28 20:35:40,10525,Ghost Sisters  ∞,16,SMG,M3,2,0,,,
2024-05-28 20:36:48,10525,Ghost Sisters  ∞,16,SMG,Spectre M4,2,0,,,
2024-05-28 20:37:49,10525,Ghost Sisters  ∞,16,RF,FF FN49,2,0,,,
2024-05-28 20:38:54,10525,Ghost Sisters  ∞,17,MG,LWMMG,2,0,,,
2024-05-28 20:39:19,10525,Ghost Sisters  ∞,17,SMG,Spectre M4,2,0,,,
2024-05-28 20:39:45,10525,Ghost Sisters  ∞,17,SMG,M38,2,0,,,
2024-05-28 20:40:30,10525,Ghost Sisters  ∞,17,HG,FF FNP9,2,0,,,
2024-05-28 20:40:56,10525,Ghost Sisters  ∞,17,MG,LWMMG,2,0,,,
2024-05-28 20:41:25,10525,Ghost Sisters  ∞,17,SMG,M3,2,0,,,
2024-05-28 20:42:03,10525,Ghost Sisters  ∞,17,HG,Bren Ten,2,0,,,
2024-05-28 20:45:58,10525,Ghost Sisters  ∞,18,MG,AAT-52,2,0,,,
2024-05-28 20:48:03,10525,Ghost Sisters  ∞,18,SMG,PP-2000,2,0,,,
2024-05-28 20:48:28,10525,Ghost Sisters  ∞,18,SMG,M38,2,0,,,
2024-05-28 20:48:48,10525,Ghost Sisters  ∞,18,SMG,M3,2,0,,,
2024-05-28 20:50:10,10525,Ghost Sisters  ∞,19,SMG,Type64,2,0,,,
2024-05-28 20:50:33,10525,Ghost Sisters  ∞,19,MG,MG34,2,0,,,
2024-05-28 20:51:00,10525,Ghost Sisters  ∞,19,MG,LWMMG,2,0,,,
2024-05-28 20:51:33,10525,Ghost Sisters  ∞,19,AR,Galil,2,0,,,
2024-05-28 20:51:48,10525,Ghost Sisters  ∞,19,SMG,M38,2,0,,,
2024-05-28 20:53:09,10525,Ghost Sisters  ∞,20,HG,M1911,2,0,,,
2024-05-28 20:53:34,10525,Ghost Sisters  ∞,20,RF,FF FN49,2,0,,,
2024-05-28 20:53:59,10525,Ghost Sisters  ∞,20,SMG,M38,2,0,,,
2024-05-28 20:54:27,10525,Ghost Sisters  ∞,20,MG,MG34,2,0,,,
2024-05-28 20:54:42,10525,Ghost Sisters  ∞,20,AR,Gr G3,2,0,,,
2024-05-28 20:56:34,10525,Ghost Sisters  ∞,21,HG,P38,2,0,,,
2024-05-28 20:57:40,10525,Ghost Sisters  ∞,21,HG,Bren Ten,2,0,,,
2024-05-28 20:58:06,10525,Ghost Sisters  ∞,21,AR,Gr G3,2,0,,,
2024-05-28 20:59:02,10525,Ghost Sisters  ∞,21,HG,Makarov,3,1,,,
2024-05-28 20:59:18,10525,Ghost Sisters  ∞,21,HG,Bren Ten,2,0,,,
2024-05-28 21:00:22,10525,Ghost Sisters  ∞,22,SMG,M38,2,0,,,
2024-05-28 21:00:47,10525,Ghost Sisters  ∞,22,AR,Gr G3,2,0,,,
2024-05-28 21:01:34,10525,Ghost Sisters  ∞,22,HG,FF FNP9,2,0,,,
2024-05-28 21:02:07,10525,Ghost Sisters  ∞,22,SMG,M38,2,0,,,
2024-05-28 21:03:02,10525,Ghost Sisters  ∞,22,MG,MG34,2,0,,,
2024-05-28 21:03:17,10525,Ghost Sisters  ∞,22,HG,P38,2,0,,,
2024-05-28 21:07:32,10525,Ghost Sisters  ∞,23,MG,LWMMG,2,0,,,
2024-05-28 21:08:01,10525,Ghost Sisters  ∞,23,RF,SKS,2,0,,,
2024-05-28 21:33:46,10525,Ghost Sisters  ∞,24,AR,Gr G3,2,0,,,
2024-05-28 21:34:13,10525,Ghost Sisters  ∞,24,AR,Gr G3,2,0,,,
2024-05-28 22:06:31,10525,Ghost Sisters  ∞,27,MG,LWMMG,2,0,,,
2024-05-28 22:07:29,10525,Ghost Sisters  ∞,27,RF,FF FN49,2,0,,,
2024-05-28 22:08:35,10525,Ghost Sisters  ∞,27,SMG,M3,2,0,,,
2024-05-28 22:09:05,10525,Ghost Sisters  ∞,27,RF,General Liu,5,5,,,
2024-05-28 22:09:30,10525,Ghost Sisters  ∞,27,HG,C96,3,1,,,
2024-05-28 23:12:09,10118,Darkest Desire,3,HG,Gr USPCompact,2,0,,,
2024-05-28 23:13:44,10118,Darkest Desire,3,RF,M1 Garand,3,1,,,
2024-05-28 23:15:31,10118,Darkest Desire,3,SMG,MP40,2,0,,,
2024-05-28 23:16:43,10118,Darkest Desire,3,SMG,Type64,2,0,,,
2024-05-28 23:18:45,10118,Darkest Desire,3,AR,Type63,2,0,,,
2024-05-28 23:19:15,10118,Darkest Desire,3,SMG,IDW,2,0,,,
2024-05-28 23:21:09,10118,Darkest Desire,4,RF,VM59,2,0,,,
2024-05-28 23:22:27,10118,Darkest Desire,4,SMG,m45,2,0,,,
2024-05-28 23:23:01,10118,Darkest Desire,4,SMG,PPSh-41,2,0,,,
2024-05-28 23:24:19,10118,Darkest Desire,4,SMG,MP40,2,0,,,
2024-05-28 23:24:48,10118,Darkest Desire,4,SMG,OTs-39,3,1,,,
2024-05-28 23:26:34,10118,Darkest Desire,5,SMG,MP40,2,0,,,
2024-05-28 23:27:07,10118,Darkest Desire,5,RF,SVT-38,2,0,,,
2024-05-28 23:28:29,10118,Darkest Desire,5,RF,VM59,2,0,,,
2024-05-28 23:29:49,10118,Darkest Desire,5,HG,Gr USPCompact,2,0,,,
2024-05-28 23:30:29,10118,Darkest Desire,5,SMG,MP40,2,0,,,
2024-05-28 23:41:21,10118,Darkest Desire,6,SMG,IDW,2,0,,,
2024-05-28 23:42:07,10118,Darkest Desire,6,SMG,PPSh-41,2,0,,,
2024-05-28 23:43:48,10118,Darkest Desire,6,SMG,IDW,2,0,,,
2024-05-28 23:44:57,10118,Darkest Desire,6,SMG,m45,2,0,,,
2024-05-28 23:45:36,10118,Darkest Desire,6,AR,L85A1,2,0,,,
2024-05-28 23:46:42,10118,Darkest Desire,6,HG,M1895,2,0,,,
2024-05-28 23:47:30,10118,Darkest Desire,6,HG,M1895,2,0,,,
2024-05-28 23:48:02,10118,Darkest Desire,6,SMG,MP40,2,0,,,
2024-05-28 23:50:25,10118,Darkest Desire,7,HG,Gr USPCompact,2,0,,,
2024-05-29 00:54:45,10118,Darkest Desire,13,HG,PPK,2,0,,,
2024-05-29 00:55:18,10118,Darkest Desire,13,SMG,Type64,2,0,,,
2024-05-29 00:56:39,10118,Darkest Desire,13,AR,Type63,2,0,,,
2024-05-29 00:57:54,10118,Darkest Desire,13,RF,SVT-38,2,0,,,
2024-05-29 00:58:32,10118,Darkest Desire,13,MG,DP28,2,0,,,
2024-05-29 01:01:49,10118,Darkest Desire,14,AR,Type63,2,0,,,
2024-05-29 01:02:35,10118,Darkest Desire,14,HG,M1895,2,0,,,
2024-05-29 01:03:16,10118,Darkest Desire,14,RF,M1 Garand,3,1,,,
2024-05-29 01:04:33,10118,Darkest Desire,14,HG,MP-446,2,0,,,
2024-05-29 01:05:11,10118,Darkest Desire,14,MG,DP28,2,0,,,
2024-05-29 01:05:40,10118,Darkest Desire,14,SMG,IDW,2,0,,,
2024-05-29 01:06:50,10118,Darkest Desire,15,HG,PPK,2,0,,,
2024-05-29 01:08:03,10118,Darkest Desire,15,SMG,Type64,2,0,,,
2024-05-29 01:08:43,10118,Darkest Desire,15,RF,VM59,2,0,,,
2024-05-29 01:09:15,10118,Darkest Desire,15,MG,DP28,2,0,,,
2024-05-29 01:10:02,10118,Darkest Desire,15,AR,SIG-510,2,0,,,
2024-05-29 01:10:41,10118,Darkest Desire,15,MG,DP28,2,0,,,
2024-05-29 01:11:10,10118,Darkest Desire,15,HG,MP-446,2,0,,,
2024-05-29 01:43:56,10118,Darkest Desire,16,SMG,IDW,2,0,,,
2024-05-29 01:44:30,10118,Darkest Desire,16,AR,Type63,2,0,,,
2024-05-29 01:45:17,10118,Darkest Desire,16,SMG,MP40,2,0,,,
2024-05-29 01:45:57,10118,Darkest Desire,16,HG,PPK,2,0,,,
2024-05-29 01:47:48,10118,Darkest Desire,16,SMG,IDW,2,0,,,
2024-05-29 01:48:18,10118,Darkest Desire,16,SMG,PPSh-41,2,0,,,
2024-05-29 03:02:49,10118,Darkest Desire,17,RF,G43,2,0,,,
2024-05-29 03:03:45,10118,Darkest Desire,17,RF,SVT-38,2,0,,,
2024-05-29 03:04:43,10118,Darkest Desire,17,HG,PPK,2,0,,,
2024-05-29 03:05:17,10118,Darkest Desire,17,SMG,Type64,2,0,,,
2024-05-29 03:06:05,10118,Darkest Desire,17,AR,SIG-510,2,0,,,
2024-05-29 03:06:43,10118,Darkest Desire,17,AR,L85A1,2,0,,,
2024-05-29 03:18:10,10118,Darkest Desire,18,SMG,m45,2,0,,,
2024-05-29 03:18:58,10118,Darkest Desire,18,AR,Type63,2,0,,,
2024-05-29 03:20:40,10118,Darkest Desire,18,HG,PPK,2,0,,,
2024-05-29 03:21:45,10118,Darkest Desire,18,HG,Gr USPCompact,2,0,,,
2024-05-29 03:23:08,10118,Darkest Desire,18,RF,G43,2,0,,,
2024-05-29 03:23:36,10118,Darkest Desire,18,HG,M1895,2,0,,,
2024-05-29 03:36:19,128,Old Friend,647,RF,G43,2,0,,,
2024-05-29 03:36:49,128,Old Friend,647,SMG,MP40,2,0,,,
2024-05-29 03:37:17,128,Old Friend,647,SMG,Type64,2,0,,,
2024-05-29 03:37:49,128,Old Friend,647,SMG,IDW,2,0,,,
2024-05-29 03:38:05,128,Old Friend,647,HG,P08,3,1,,,
2024-05-29 03:39:42,128,Old Friend,648,RF,SVT-38,2,0,,,
2024-05-29 03:40:09,128,Old Friend,648,HG,Gr USPCompact,2,0,,,
2024-05-29 03:40:34,128,Old Friend,648,AR,L85A1,2,0,,,
2024-05-29 03:41:03,128,Old Friend,648,RF,G43,2,0,,,
2024-05-29 03:41:34,128,Old Friend,648,HG,PPK,2,0,,,
2024-05-29 03:41:50,128,Old Friend,648,HG,MP-446,2,0,,,
2024-05-29 03:43:24,128,Old Friend,649,SMG,MP40,2,0,,,
2024-05-29 03:43:51,128,Old Friend,649,RF,VM59,2,0,,,
2024-05-29 03:44:38,128,Old Friend,649,SMG,m45,2,0,,,
2024-05-29 03:45:10,128,Old Friend,649,HG,Gr USPCompact,2,0,,,
2024-05-29 03:45:23,128,Old Friend,649,SMG,IDW,2,0,,,
2024-05-29 03:47:39,128,Old Friend,650,RF,SVT-38,2,0,,,
2024-05-29 03:48:33,128,Old Friend,650,SMG,m45,2,0,,,
2024-05-29 03:49:04,128,Old Friend,650,MG,DP28,2,0,,,
2024-05-29 03:49:20,128,Old Friend,650,SMG,Type64,2,0,,,
2024-05-29 03:50:49,128,Old Friend,651,HG,Gr USPCompact,2,0,,,
2024-05-29 03:51:16,128,Old Friend,651,RF,G43,2,0,,,
2024-05-29 03:51:46,128,Old Friend,651,SMG,IDW,2,0,,,
2024-05-29 03:52:15,128,Old Friend,651,RF,SVT-38,2,0,,,
2024-05-29 03:52:47,128,Old Friend,651,RF,VM59,2,0,,,
2024-05-29 03:53:03,128,Old Friend,651,HG,MP-446,2,0,,,
2024-05-29 03:54:49,128,Old Friend,652,SMG,Type64,2,0,,,
2024-05-29 03:55:18,128,Old Friend,652,SMG,Type64,2,0,,,
2024-05-29 03:55:47,128,Old Friend,652,AR,L85A1,2,0,,,
2024-05-29 03:56:18,128,Old Friend,652,AR,StG44,3,1,,,
2024-05-29 03:56:33,128,Old Friend,652,MG,M60,4,3,,,
2024-05-29 03:59:19,128,Old Friend,653,SMG,Type64,2,0,,,
2024-05-29 03:59:47,128,Old Friend,653,MG,DP28,2,0,,,
2024-05-29 04:00:40,128,Old Friend,653,SMG,IDW,2,0,,,
2024-05-29 04:01:11,128,Old Friend,653,AR,Type63,2,0,,,
2024-05-29 04:01:28,128,Old Friend,653,HG,Tokarev,3,1,,,
2024-05-29 04:03:34,128,Old Friend,654,RF,SV-98,3,1,,,
2024-05-29 04:04:01,128,Old Friend,654,HG,MP-446,2,0,,,
2024-05-29 04:04:53,128,Old Friend,654,SMG,m45,2,0,,,
2024-05-29 04:05:22,128,Old Friend,654,MG,Bren,3,1,,,
2024-05-29 04:05:35,128,Old Friend,654,HG,MP-446,2,0,,,
2024-05-29 04:07:36,128,Old Friend,655,SMG,Type64,2,0,,,
2024-05-29 04:08:03,128,Old Friend,655,SMG,PPSh-41,2,0,,,
2024-05-29 04:08:54,128,Old Friend,655,SMG,MP40,2,0,,,
2024-05-29 04:09:24,128,Old Friend,655,HG,M1895,2,0,,,
2024-05-29 04:09:41,128,Old Friend,655,HG,MP-446,2,0,,,
2024-05-29 10:36:07,128,Old Friend,656,SMG,m45,2,0,,,
2024-05-29 10:36:37,128,Old Friend,656,AR,SIG-510,2,0,,,
2024-05-29 10:37:07,128,Old Friend,656,RF,G43,2,0,,,
2024-05-29 10:37:39,128,Old Friend,656,HG,MP-446,2,0,,,
2024-05-29 10:37:54,128,Old Friend,656,MG,DP28,2,0,,,
2024-05-29 15:52:26,128,Old Friend,657,SMG,Type64,2,0,,,
2024-05-29 15:52:54,128,Old Friend,657,AR,Type63,2,0,,,
2024-05-29 15:53:23,128,Old Friend,657,HG,Gr USPCompact,2,0,,,
2024-05-29 15:53:51,128,Old Friend,657,SMG,IDW,2,0,,,
2024-05-29 15:54:22,128,Old Friend,657,SMG,m45,2,0,,,
